ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
,,,Nokia 216 (không tặng thẻ nhớ),,,,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 2000 số,Camera: VGA,Pin: 1020 mAh",,,,,,,,,,,,,,,,760.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/99534/nokia-216-khong-the-300-200x200.jpg,,,,,,,,,,
,,,Nokia 150 (không tặng thẻ nhớ),,,,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ: 500 số,Camera: VGA,Pin: 1020mAh",,,,,,,,,,,,,,,,650.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/97450/nokia-150-khong-the-nho-6-200x200.jpg,,,,,,,,,,
,,,Motorola Moto X4,,,,,"Màn hình: 5.2"", Full HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 630 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP và 8 MP (2 camera), Selfie: 16 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,8.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/113327/motorola-moto-x4-den-400x400.jpg,,,,,,,,,,
,,,Motorola Moto G5S Plus,,,,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Snapdragon 625 8 nhân 64-bit,RAM: 4 GB, ROM: 32 GB,Camera: 2 camera 13 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/111446/motorola-moto-g5s-plus-hh-400x400.jpg,,,,,,,,,,
,,,Motorola Moto E4 Plus,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: MT6737 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 5000 mAh",,,,,,,,,,,,,,,,3.290.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/106282/motorola-moto-e4-plus-hh-400x400.jpg,,,,,,,,,,
,,,Mobell Nova P3,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6580 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 8 MP,PIN: 3250 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.390.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/139909/mobell-nova-p3-300-200x200.jpg,,,,,,,,,,
,,,Itel P51,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0 ,CPU: Mediatek MT6580 4 nhân,RAM: 1 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 5000 mAh, 2 SIM,1 đổi 1 trong 100 ngày sản phẩm lỗi",,,,,,,,,,,,,,,,2.090.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/138842/itel-p51-vang-300-200x200.jpg,,,,,,,,,,
,,,Oppo F5,,,,,"Màn hình: 6"", FullHD+,HĐH: ColorOS 3.2 (Android 7.1),CPU: Helio P23 8 nhân,RAM: 4 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 20 MP,PIN: 3200 mAh",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/131915/oppo-f5-red-600x600-400x400.jpg,,,,,,,,,,
,,,OPPO F5 Youth,,,,,"Màn hình: 6"", FullHD+,HĐH: ColorOS 3.2 (Android 7.1),CPU: Mediatek Helio P23,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 16 MP,PIN: 3200 mAh",,,,,,,,,,,,,,,,5.990.000₫,,,,"https://cdn3.tgdd.vn/Products/Images/42/141763/oppo-f5-youth-vang-hong-6001-400x400.jpg,",,,,,,,,,,
,,,iPhone 7 32GB,,,,,"Màn hình: 4.7"", Retina HD,HĐH: iOS 11,CPU: Apple A10 Fusion 4 nhân,RAM: 2 GB, ROM: 32 GB,Camera: 12 MP, Selfie: 7 MP,PIN: 1960 mAh, SIM: 1 SIM",,,,,,,,,,,,,,,,15.990.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/74110/iphone-7-hh-400x400.jpg,,,,,,,,,,
,,,iPhone 6s Plus 32GB,,,,,"Màn hình: 5.5"", Retina HD,HĐH: iOS 11,CPU: Apple A9 2 nhân 64-bit,RAM: 2 GB, ROM: 32 GB,Camera: 12 MP, Selfie: 5 MP,PIN: 2750 mAh",,,,,,,,,,,,,,,,13.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/87846/iphone-6s-plus-32gb-hh-400x400.jpg,,,,,,,,,,
,,,iPhone 6s 32GB,,,,,"Màn hình: 4.7"", Retina HD,HĐH: iOS 11,CPU: Apple A9 2 nhân,RAM: 2 GB, ROM: 32 GB,Camera: 12 MP, Selfie: 5 MP,PIN: 1715 mAh, SIM: 1 Sim",,,,,,,,,,,,,,,,12.490.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/87842/iphone-6s-32gb-vang-dong-1-400x400.png,,,,,,,,,,
,,,iPhone 6 32GB,,,,,"Màn hình: 4.7"", Retina HD,HĐH: iOS 11,CPU: Apple A8 2 nhân 64-bit,RAM: 1 GB, ROM: 32 GB,Camera: 8 MP, Selfie: 1.2 MP,PIN: 1810 mAh",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/92962/iphone-6-32gb-gold-hh-400x400.jpg,,,,,,,,,,
,,,Asus Zenfone 4 Max Pro ZC554KL,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 430 8 nhân 64 bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP và 5 MP (2 camera), Selfie: 16 MP,PIN: 5000 mAh",,,,,,,,,,,,,,,,4.690.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/112432/asus-zenfone-4-max-pro-zc554kl-hh-400x400.jpg,,,,,,,,,,
,,,Asus Zenfone 4 Max ZC520KL,,,,,"Màn hình: 5.2"", HD,HĐH: Android 7.1,CPU: Snapdragon 425 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 5MP&13MP, Selfie: 8 MP,PIN: 4100 mAh",,,,,,,,,,,,,,,,3.490.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/139760/asus-zenfone-4-max-zc520kl-300-200x200.jpg,,,,,,,,,,
,,,Asus Zenfone Live ZB501KL,,,,,"Màn hình: 5"", HD,HĐH: Android 6.0,CPU: Qualcomm Snapdragon 400 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2650 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/100492/asus-zenfone-live-zb501kl-300-1-200x200.jpg,,,,,,,,,,
,,,Asus Zenfone 2 Go ZB500KG,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 5.1 (Lollipop),CPU: Qualcomm Snapdragon 200 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2600 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,1.490.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/93146/asus-zenfone-2-go-zb500kg-300-200x200.jpg,,,,,,,,,,
,,,Vivo V5s,,,,,"Màn hình: 5.5"", HD,HĐH: Funtouch OS 3.0 (nền tảng Android 6.0),CPU: Mediatek MT6750 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 13 MP, Selfie: 20 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,5.190.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/108821/vivo-1713-v5s-hh-400x400.jpg,,,,,,,,,,
,,,Vivo Y69,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: Mediatek MT6750 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 16 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,4.690.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/112973/vivo-y69-hh-400x400.jpg,,,,,,,,,,
,,,Vivo Y55s,,,,,"Màn hình: 5.2"", HD,HĐH: Android 6.0,CPU: Snapdragon 425 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2730mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,3.990.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/108820/vivo-1610-y55s-hh-400x400.jpg,,,,,,,,,,
,,,HTC U Play,,,,,"Màn hình: 5.2"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: MTK Helio P10 8 nhân 64-bit,RAM: 3GB, ROM: 32GB,Camera: 16 MP, Selfie: 16 MP,PIN: 2500 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,4.190.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/91060/htc-u-play-200x200.jpg,,,,,,,,,,
,,,Sony Xperia XA1 Plus,,,,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 32 GB,Camera: 23 MP, Selfie: 8 MP,PIN: 3430 mAh",,,,,,,,,,,,,,,,6.190.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/112833/sony-xperia-xa1-plus-ava-200x200.jpg,,,,,,,,,,
,,,Sony Xperia XA1 Plus (Vàng),,,,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 32 GB,Camera: 23 MP, Selfie: 8 MP,PIN: 3430 mAh",,,,,,,,,,,,,,,,6.190.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/151859/sony-xperia-xa1-plus-vang-16-400x400.jpg,,,,,,,,,,
,,,Sony Xperia XA1,,,,,"Màn hình: 5.0"", HD,HĐH: Android 7.0,CPU: Helio P20, 8 nhân,RAM: 3GB; ROM: 32GB,Camera: 23MP, Selfie: 8MP,PIN: 2300 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,5.790.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/92081/sony-xperia-xa1-hh-400x400.jpg,,,,,,,,,,
,,,Bphone 2017,,,,,"Màn hình: 5.5"", Full HD,HĐH: B-OS (Android 7.1),CPU: Snapdragon 625 8 nhân 64-bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,9.790.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/75001/bkav-bphone-2-thumb-200x200.jpg,,,,,,,,,,
,,,Philips S329,,,,,"Màn hình: 5"", HD,HĐH: Android 7.0 (Nougat),CPU: Mediatek MT6750 8 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,2.790.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/143146/philips-s329-2-200x200.jpg,,,,,,,,,,
,,,Mobiistar Prime X Max 2018,,,,,"Màn hình: 6"", HD+,HĐH: Android 7.0,CPU: MediaTek Helio P25 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 13 MP và 5 MP (2 camera), Selfie: 2 Camera 20 MP + 8 MP,PIN: 4010 mAh",,,,,,,,,,,,,,,,5.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/118207/mobiistar-prime-x-max-2018-hh-400x400.jpg,,,,,,,,,,
,,,Samsung Galaxy S9,,,,,"Màn hình: 5.8"", Quad HD+ (2K+),HĐH: Android 8.0,CPU: Exynos 9810 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,19.990.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/113263/samsung-galaxy-s9-4-400x400.jpg,,,,,,,,,,
,,,Samsung Galaxy S8 Plus,,,,,"Màn hình: 6.2"", Quad HD+ (2K+),HĐH: Android 7.0,CPU: Exynos 8895 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 8 MP,PIN: 3500 mAh",,,,,,,,,,,,,,,,17.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/91131/samsung-galaxy-s8-plus-hh-600x600-400x400.jpg,,,,,,,,,,
,,,Nokia 130 (2017),,,,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 2 SIM 2 sóng​,Hỗ trợ thẻ nhớ: 32GB,Pin: 1020 mAh",,,,,,,,,,,,,,,,520.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/109608/nokia-130-2017-mo-ta-den-200x200.jpg,,,,,,,,,,
,,,Nokia 105 Dual Sim (2017),,,,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 2 SIM 2 sóng​,Danh bạ: 2000 số,Pin: 800 mAh",,,,,,,,,,,,,,,,360.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/109610/nokia-105-2017-300-200x200.jpg,,,,,,,,,,
,,,Nokia 105 Single Sim (2017),,,,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 1 SIM,Danh bạ: 2000 số,Pin: 800 mAh",,,,,,,,,,,,,,,,350.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/112269/nokia-105-single-sim-2017-den-200x200.jpg,,,,,,,,,,
,,,Motorola Moto C Plus,,,,,"Màn hình: 5"", HD,HĐH: Android 7.0 (Nougat),CPU: MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 4000mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.590.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/109200/motorola-moto-c-plus-hh1-400x400.jpg,,,,,,,,,,
,,,Motorola Moto C 4G,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 7.1,CPU: MT6737 4 nhân,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2350 mAh",,,,,,,,,,,,,,,,1.990.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/109099/motorola-moto-c-4g-300-200x200.jpg,,,,,,,,,,
,,,Mobell Nova F7 Pro,,,,,"Màn hình: 5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân 32-bit,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 2100 mAh",,,,,,,,,,,,,,,,2.090.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/102188/mobell-nova-f7-pro-300-1-200x200.jpg,,,,,,,,,,
,,,Itel S31,,,,,"Màn hình: 5.5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân 32-bit,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2400 mAh",,,,,,,,,,,,,,,,1.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/107716/itel-s31-200x200.jpg,,,,,,,,,,
,,,Itel S11 Plus,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 6.0 (Marshmallow),CPU: MT6580M 4 nhân 32-bit,RAM: 2 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2400 mAh",,,,,,,,,,,,,,,,1.790.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/106251/itel-s11-plus-300-200x200.jpg,,,,,,,,,,
,,,Itel it1516 Plus,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 5.1,CPU: Spreadtrum SC7731,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 5000 mAh",,,,,,,,,,,,,,,,1.550.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/91776/itel-it1516-plus-200x200.jpg,,,,,,,,,,
,,,OPPO A83,,,,,"Màn hình: 5.7"", HD+,HĐH: Android 7.1,CPU: Mediatek Helio P23,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 8 MP,PIN: 3180 mAh",,,,,,,,,,,,,,,,4.990.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/145295/oppo-a83-600x600-200x200.jpg,,,,,,,,,,
,,,OPPO A83 2018 (không tai nghe),,,,,"Màn hình: 5.7"", HD+,HĐH: Android 7.1 (Nougat),CPU: Mediatek Helio P23,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 8 MP,PIN: 3180 mAh",,,,,,,,,,,,,,,,Hàng sắp về,,,,https://cdn2.tgdd.vn/Products/Images/42/165022/oppo-a83-2018-khong-tai-nghe-xanh-duong-400x400.jpg,,,,,,,,,,
,,,Vivo Y71,,,,,"Màn hình: 6.0"", HD+,HĐH: Android 8.1 (Oreo),CPU: Qualcomm Snapdragon 425 4 nhân 64-bit,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 3360 mAh",,,,,,,,,,,,,,,,3.990.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/158585/vivo-y71-vang-400x400.jpg,,,,,,,,,,
,,,Vivo Y53,,,,,"Màn hình: 5"", qHD,HĐH: Android 6.0,CPU: MSM8917 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 2500mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,3.390.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/108819/vivo-1606-y53-hh-400x400.jpg,,,,,,,,,,
,,,Sony Xperia L2,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: MT6737T, 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 8 MP,PIN: 3300 mAh",,,,,,,,,,,,,,,,5.490.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/148927/sony-xperia-l2-vang-nh-400x400.jpg,,,,,,,,,,
,,,Sony Xperia L1,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2620 mAh",,,,,,,,,,,,,,,,3.590.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/106538/sony-xperia-l1-hh-400x400.jpg,,,,,,,,,,
,,,Sony Xperia L1 (Trắng),,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2620 mAh",,,,,,,,,,,,,,,,3.590.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/133496/sony-xperia-l1-trang-400x400.jpg,,,,,,,,,,
,,,Philips S327,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3000 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.390.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/139741/philips-s327-300-200x200.jpg,,,,,,,,,,
,,,Philips E570,,,,,"Màn hình: QVGA, 2.8inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: 2 MP ,Dung lượng pin: 3160 mAh",,,,,,,,,,,,,,,,990.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/92068/philips-e570-200x200.jpg,,,,,,,,,,
,,,Philips E331,,,,,"Màn hình: QVGA, 2.4inches,Hỗ trợ: 2 SIM 2 sóng,Danh bạ: 1000 số,Camera: 0.3 MP ,Dung lượng pin: 1600 mAh",,,,,,,,,,,,,,,,990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/139742/philips-e331-xenium-300-200x200.jpg,,,,,,,,,,
,,,Mobiistar Zumbo S2 Dual,,,,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 13 MP và 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,3.290.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/113175/mobiistar-zumbo-s2-dual-200x200.jpg,,,,,,,,,,
,,,Mobiistar E Selfie,,,,,"Màn hình: 6"", HD+ (tỉ lệ 18:9),HĐH: Android 7.0,CPU: MT6739, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 13 MP,PIN: 3900 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/158067/mobiistar-e-selfie-300-1copy-400x400.jpg,,,,,,,,,,
,,,Mobiistar Zumbo S2,,,,,"Màn hình: 5.5"", FHD,HĐH: Android 7.0 (Nougat),CPU: MTK MT6737T 4 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 13 MP,PIN: 3000 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/103401/mobiistar-lai-zumbo-s2-300-200x200.jpg,,,,,,,,,,
,,,Samsung Galaxy S8,,,,,"Màn hình: 5.8"", Quad HD+ (2K+),HĐH: Android 7.0 (Nougat),CPU: Exynos 8895 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,15.990.000₫,,,,"https://cdn4.tgdd.vn/Products/Images/42/78479/samsung-galaxy-s8-4-200x200.jpg,https://cdn2.tgdd.vn/Products/Images/2102/121752/phieu-mua-hang-400000d-1-100x100.jpg",,,,,,,,,,
,,,Samsung Galaxy A8+ (2018),,,,,"Màn hình: 6"", FullHD+,HĐH: Android 7.1,CPU: Exynos 7885 8 nhân,RAM: 6 GB, ROM: 64 GB,Camera: 16MP, Selfie: 16MP + 8MP,PIN: 3500 mAh",,,,,,,,,,,,,,,,13.490.000₫,,,,"https://cdn.tgdd.vn/Products/Images/42/142465/samsung-galaxy-a8-plus-2018-hh-400x400.jpg,https://cdn3.tgdd.vn/Products/Images/2102/113543/phieu-mua-hang-250000d-1-100x100.jpg",,,,,,,,,,
,,,Samsung Galaxy A8 (2018),,,,,"Màn hình: 5.6"", FullHD+,HĐH: Android 7.1,CPU: Exynos 7885,RAM: 4 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 16 MP và 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,10.990.000₫,,,,"https://cdn3.tgdd.vn/Products/Images/42/142463/samsung-galaxy-a8-2018-hh-400x400.jpg,https://cdn3.tgdd.vn/Products/Images/2102/113543/phieu-mua-hang-250000d-1-100x100.jpg",,,,,,,,,,
,,,Mobell Nova i6,,,,,"Màn hình: 5"", HD,HĐH: Android 5.1 (Lollipop),CPU: MT6580 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2100 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,1.690.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/74137/mobell-nova-i6-12-200x200.jpg,,,,,,,,,,
,,,Mobell S50,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 7.0,CPU: Spreadtrum SC7731 4 nhân 32-bit,RAM: 1 GB, ROM: 16 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2700 mAh",,,,,,,,,,,,,,,,1.590.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/148854/mobell-s50-300-200x200.jpg,,,,,,,,,,
,,,Mobell Nova i4,,,,,"Màn hình: 5"", HD,HĐH: Android 6.0 (Marshmallow),CPU: MT6580 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3300 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,1.490.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/84915/mobell-nova-i4-7-200x200.jpg,,,,,,,,,,
,,,Mobell S40,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 7.0,CPU: Spreadtrum SC7731 4 nhân 32-bit,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 5 MP,PIN: 2600 mAh",,,,,,,,,,,,,,,,1.350.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/145738/mobell-s40-300-200x200.jpg,,,,,,,,,,
,,,Mobell S30,,,,,"Màn hình: 4.5"", FWVGA,HĐH: Android 6.0 (Marshmallow),CPU: Cortex-A7 4 nhân,RAM: 512 MB, ROM: 4 GB,Camera: 2 MP, Selfie: 0.3 MP,PIN: 2000 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,990.000₫,,,,https://cdn3.tgdd.vn/Products/Images/42/103728/mobell-s30-300-200x200.jpg,,,,,,,,,,
